Código do Ativo,Sigla do Ativo,CEG do empreendimento,Cód. Parcela de Usina,Parcela de Usina,Tipo de Despacho,Participante do Rateio de Perdas,Fonte de Energia Primária,Combustível*,Submercado,UF,Caracterísitica da Parcela,Participante do MRE,Participante do Regime de Cotas,% de Desconto da Usina,Capacidade da Usina(i) - MW (CAP_T),Garantia Física (ii) MW Médio (GF),"Fator de Operação Comercial (iii) (F_COMERCIALp,j)","Fator de Abatimento de Perdas Internas Instantâneas (F_PDI p,j)",Cód. Perfil,Sigla,Nome Empresarial,Data de Início de Operação Comercial na CCEE,Mês,"Geração no Centro de Gravidade - 
MW médios 
(Gp,j)","Geração em Teste no Centro de Gravidade - MW médios 
(GFT p,j)","Garantia Física no Centro de Gravidade Apurada para Fins de Lastro - MW médios (GFISp,j)","Geração por Segurança Energética (1) 
 MW médios
(G_SE p,j)","Geração por  Restrição de Operação Constrained-On (1)   MW médios 
(G_CONST_ON p,j)","Geração para Manutenção de Reserva Operativa 
MW médios
(G_RESPOP p,j)  ","Geração por Unit Commitment
(G_UNIT p,j)  "
155713,UTE 3 TENTOS IJUÍ,UTE.FL.RS.048608-6.01,949308,UTE 3 TENTOS IJUÍ,III - Não Programada e Não Despachada,Não,Térmica a Biomassa,Resíduos Florestais,SUL,RS,Operação Normal,Não,Não,50%,5.5,,1,1,30164,UTE 3 TENTOS IJUI,TRES TENTOS AGROINDUSTRIAL S/A,2022-03-15 00:00:00,2023-02-01 00:00:00,0.0002584107142857143,0,0.0002584107142857143,0,0,,
155753,C VALE UPL BIOGAS,UTE.RA.PR.049660-0.01,947987,C VALE UPL BIOGAS,III - Não Programada e Não Despachada,Não,Térmica a Biomassa,Biogás - RA,SUL,PR,Operação Normal,Não,Não,100%,0.26,,1,1,28468,C VALE UPL BIOGAS,C.VALE - COOPERATIVA AGROINDUSTRIAL,2021-12-04 00:00:00,2023-02-01 00:00:00,0.00180925,0,0.00180925,0,0,,
156054,EOL Tucano XVI,EOL.CV.BA.036989-6.01,959033,EOL Tucano XVI,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,BA,Operação Normal,Não,Não,50%,12.4,5.5,0,1,38954,TUCANO F2 GERACAO I5,TUCANO F2 GERACAO DE ENERGIAS SPE S.A.,,2023-02-01 00:00:00,0,0.00026858035714285715,0,0,0,,
156068,PEDRA DO REINO V,EOL.CV.BA.037069-0.01,950462,PEDRA DO REINO V,III - Não Programada e Não Despachada,Não,Eólica,Cinética do vento,NORDESTE,BA,Operação Normal,Não,Não,50%,16,,1,1,30414,PEDRA DO REINO V I5,EOLICA PEDRA DO REINO V S.A.,2022-03-19 00:00:00,2023-02-01 00:00:00,8.40210162797619,0,8.40210162797619,0,0,,
156084,USINA SAO DOMINGOS D,CGH.PH.RS.045162-2.01,947823,USINA SAO DOMINGOS D,III - Não Programada e Não Despachada,Não,Hidráulica CGH,Potencial hidráulico,SUL,RS,Operação Normal,Sim,Não,50%,2.205,1.04,1,1,30386,SAO DOMINGOS DO PRATA I5,USINA SAO DOMINGOS DO PRATA LTDA,2021-12-22 00:00:00,2023-02-01 00:00:00,0.07675285714285714,0,1.215982,0,0,,
156099,UTE CELPAV IV,UTE.GN.SP.002904-1.01,947468,UTE CELPAV IV,III - Não Programada e Não Despachada,Não,Térmica a Gás,Gás Natural,SUDESTE,SP,Operação Normal,Não,Não,,138.68,,1,1,30973,JACAREI CQ5,SUZANO S.A.,2021-10-01 00:00:00,2023-02-01 00:00:00,0,0,0,0,0,,
156253,UFV FERREIRA COSTA C,UFV.RS.PE.055055-8.01,950418,UFV FERREIRA COSTA C,III - Não Programada e Não Despachada,Não,Solar Fotovoltaica,Radiação solar,NORDESTE,PE,Operação Normal,Não,Não,50%,1.5,,1,1,30836,FERREIRA COSTA APE CARUARU,FERREIRA COSTA & CIA LTDA,2022-06-16 00:00:00,2023-02-01 00:00:00,0.12502174404761904,0,0.12502174404761904,0,0,,
156375,UFV Kinka Regis,UFV.RS.ES.054964-9.01,949110,UFV Kinka Regis,III - Não Programada e Não Despachada,Não,Solar Fotovoltaica,Radiação solar,SUDESTE,ES,Operação Normal,Não,Não,50%,0.567,,0,1,33225,KINKA REGIS I5,FRIGORIFICO KINKA REGIS LTDA,,2023-02-01 00:00:00,0,0.05952235714285714,0,0,0,,
156755,UFV SHOPPING CIDADE,UFV.RS.AL.053686-5.01,951751,UFV SHOPPING CIDADE,III - Não Programada e Não Despachada,Não,Solar Fotovoltaica,Radiação solar,NORDESTE,AL,Operação Normal,Não,Não,50%,0.44,,1,1,35675,SHOPPING CIDADE MACEIO APE,CONDOMINIO SHOPPING CIDADE DE MACEIO,2022-07-22 00:00:00,2023-02-01 00:00:00,0.12569333333333332,0,0.12569333333333332,0,0,,
156816,COREMAS 5,UFV.RS.PB.032888-0.01,951232,COREMAS 5,IIC - Programada e Não Despachada em Conjunto,Sim,Solar Fotovoltaica,Radiação solar,NORDESTE,PB,Operação Normal,Não,Não,50%,27,8.2,1,1,31070,COREMAS 5 I5,COREMAS V GERACAO DE ENERGIA SPE LTDA,2022-08-24 00:00:00,2023-02-01 00:00:00,7.993031470238096,0,8.111557702380953,0,0,,
156817,COREMAS 6,UFV.RS.PB.032865-0.01,953288,COREMAS 6,IIC - Programada e Não Despachada em Conjunto,Sim,Solar Fotovoltaica,Radiação solar,NORDESTE,PB,Operação Normal,Não,Não,50%,27,8.2,1,1,31071,COREMAS 6 I5,COREMAS VI GERACAO DE ENERGIA SPE LTDA,2022-09-09 00:00:00,2023-02-01 00:00:00,7.840271845238096,0,8.11356456547619,0,0,,
156818,COREMAS 7,UFV.RS.PB.032882-0.01,950588,COREMAS 7,IIC - Programada e Não Despachada em Conjunto,Sim,Solar Fotovoltaica,Radiação solar,NORDESTE,PB,Operação Normal,Não,Não,50%,27,8.2,1,1,35833,COREMAS 7 I5,COREMAS VII GERACAO DE ENERGIA SPE LTDA,2022-05-26 00:00:00,2023-02-01 00:00:00,7.841444836309524,0,8.112203105654762,0,0,,
156819,COREMAS 8,UFV.RS.PB.037916-6.01,953248,COREMAS 8,IIC - Programada e Não Despachada em Conjunto,Sim,Solar Fotovoltaica,Radiação solar,NORDESTE,PB,Operação Normal,Não,Não,50%,27,8.2,1,1,35645,COREMAS 8 I5,COREMAS VIII GERACAO DE ENERGIA SPE LTDA,2022-08-30 00:00:00,2023-02-01 00:00:00,7.922210511904762,0,8.113637900297618,0,0,,
157207,EOL Boqueirão I,EOL.CV.RN.040816-6.01,956151,EOL Boqueirão I,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,RN,Operação Normal,Não,Não,50%,42,,1,1,34314,BOQUEIRAO I5,CENTRAL EOLICA BOQUEIRAO I S.A.,2023-01-07 00:00:00,2023-02-01 00:00:00,24.475402528273808,0,24.475402528273808,0,0,,
157244,EOL Boqueirão II,EOL.CV.RN.040818-2.01,956152,EOL Boqueirão II,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,RN,Operação Normal,Não,Não,50%,37.8,,1,1,34339,EOL BOQUEIRAO II I5,CENTRAL EOLICA BOQUEIRAO II S.A.,2023-01-07 00:00:00,2023-02-01 00:00:00,21.828418605654765,0,21.828418605654765,0,0,,
157270,Central Eólica Monte,EOL.CV.RN.040585-0.01,955509,Central Eólica Monte,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,RN,Operação Normal,Não,Não,50%,46.2,,1,1,34338,EOL MONTE VERDE VI I5,CENTRAL EOLICA MONTE VERDE VI S.A,2023-01-06 00:00:00,2023-02-01 00:00:00,23.313530069940477,0,23.313530069940477,0,0,,
157283,BOM NOME 1-5,UFV.RS.PE.042927-9.01,949436,BOM NOME 1-5,IIC - Programada e Não Despachada em Conjunto,Não,Solar Fotovoltaica,Radiação solar,NORDESTE,PE,Operação Normal,Não,Não,50%,50,,1,1,24654,BON NOME III I5,BON NOME SOLAR S.A.,2022-02-03 00:00:00,2023-02-01 00:00:00,15.068831376488095,0,15.068831376488095,0,0,,
157284,BOM NOME 1-6,UFV.RS.PE.042928-7.01,949418,BOM NOME 1-6,IIC - Programada e Não Despachada em Conjunto,Não,Solar Fotovoltaica,Radiação solar,NORDESTE,PE,Operação Normal,Não,Não,50%,50,,1,1,24654,BON NOME III I5,BON NOME SOLAR S.A.,2022-02-03 00:00:00,2023-02-01 00:00:00,15.059078706845238,0,15.059078706845238,0,0,,
157517,CACHOEIRA CINCO VEAD,PCH.PH.RS.031030-1.01,949448,CACHOEIRA CINCO VEAD,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUL,RS,Operação Normal,Sim,Não,50%,16.227,8.49,0.942133481235,1,34597,RINCAO DOS ALBINOS I5,RINCAO DOS ALBINOS ENERGETICA S.A.,2022-09-30 00:00:00,2023-02-01 00:00:00,0,0,7.9987129999999995,0,0,,
157557,CENTRAL EÓLICA GRAVI,EOL.CV.CE.040794-1.01,951228,CENTRAL EÓLICA GRAVI,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,CE,Operação Normal,Não,Não,,71.4,28.1,1,1,35200,GRAVIER INE5,CENTRAL EOLICA GRAVIER S.A.,2022-11-04 00:00:00,2023-02-01 00:00:00,25.910913403273806,0,23.03180229464286,0,0,,
157581,VENTOS DE SAO CIRO,EOL.CV.PI.048516-0.01,955190,VENTOS DE SAO CIRO,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,PI,Operação Normal,Não,Não,50%,35.2,17.9,1,1,34833,VENTOS DE SAO CIRO I5,VENTOS DE SAO CIRO ENERGIAS RENOVAVEIS S/A,2022-10-15 00:00:00,2023-02-01 00:00:00,11.768333327380953,0,11.938017473214286,0,0,,
157589,VENOSAN APE,UFV.RS.PE.051965-0.01,953754,VENOSAN APE,III - Não Programada e Não Despachada,Não,Solar Fotovoltaica,Radiação solar,NORDESTE,PE,Operação Normal,Não,Não,50%,0.516,,0,1,28130,VENOSAN APE,VENOSAN BRASIL LTDA,,2023-02-01 00:00:00,0,0.0139359375,0,0,0,,
157610,UTE KLABIN PUMA II,UTE.FL.PR.045824-4.01,948589,UTE KLABIN PUMA II,IIC - Programada e Não Despachada em Conjunto,Sim,Térmica a Biomassa,Licor Negro,SUL,PR,Operação Normal,Não,Não,,134.8,,1,1,29325,KLABIN PUMA II,KLABIN S.A.,2022-01-22 00:00:00,2023-02-01 00:00:00,82.07568584970238,0,82.07568584970238,0,0,,
157793,Lavras 7,UFV.RS.CE.037871-2.01,953731,Lavras 7,IIC - Programada e Não Despachada em Conjunto,Sim,Solar Fotovoltaica,Radiação solar,NORDESTE,CE,Operação Normal,Não,Não,50%,20,,1,1,33377,LAVRAS 7 I5,LAVRAS 7 ENERGIAS RENOVAVEIS S.A.,2022-08-12 00:00:00,2023-02-01 00:00:00,4.751909016369048,0,4.751909016369048,0,0,,
157796,Lavras 8,UFV.RS.CE.037872-0.01,953809,Lavras 8,IIC - Programada e Não Despachada em Conjunto,Sim,Solar Fotovoltaica,Radiação solar,NORDESTE,CE,Operação Normal,Não,Não,50%,20,,1,1,33397,LAVRAS 8 I5,LAVRAS 8 ENERGIAS RENOVAVEIS S.A.,2022-08-12 00:00:00,2023-02-01 00:00:00,4.822041758928571,0,4.822041758928571,0,0,,
157825,STA ALEXANDRINA,EOL.CV.PI.048511-0.01,951748,STA ALEXANDRINA,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,PI,Operação Normal,Não,Não,50%,44,21.9,1,1,34792,VENTOS DE SANTA ALEXANDRINA I5,VENTOS DE SANTA ALEXANDRINA ENERGIAS RENOVAVEIS S/A,2022-06-25 00:00:00,2023-02-01 00:00:00,13.421868107142856,0,14.251999428571429,0,0,,
157826,SANTO ALDERICO,EOL.CV.PI.048512-8.01,953903,SANTO ALDERICO,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,PI,Operação Normal,Não,Não,50%,39.6,19.5,1,1,34818,VENTOS DE STO ALDERICO I5,VENTOS DE SANTO ALDERICO ENERGIAS RENOVAVEIS S/A,2022-09-02 00:00:00,2023-02-01 00:00:00,13.985147694940476,0,12.606550245535713,0,0,,
157827,SANTO ALFREDO,EOL.CV.PI.048517-9.01,951749,SANTO ALFREDO,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,PI,Operação Normal,Não,Não,50%,30.8,14.6,1,1,34832,VENTOS DE SANTO ALFREDO I5,VENTOS DE SANTO ALFREDO ENERGIAS RENOVAVEIS S/A,2022-08-16 00:00:00,2023-02-01 00:00:00,8.808414241071429,0,9.29136374702381,0,0,,
157859,VENTOS SAO CAIO,EOL.CV.PI.048514-4.01,955428,VENTOS SAO CAIO,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,PI,Operação Normal,Não,Não,50%,35.2,17.2,1,1,34778,VENTOS DE SAO CAIO I5,VENTOS DE SAO CAIO ENERGIAS RENOVAVEIS S/A,2022-10-28 00:00:00,2023-02-01 00:00:00,11.045089605654763,0,11.369641369047619,0,0,,
157867,INPASA DOURADOS,UTE.FL.MS.050519-6.01,951774,INPASA DOURADOS,III - Não Programada e Não Despachada,Não,Térmica a Biomassa,Lenha,SUDESTE,MS,Operação Normal,Não,Não,50%,52,,0.5,1,38795,INPASA DOURADOS APE I5,INPASA AGROINDUSTRIAL S/A,2022-05-19 00:00:00,2023-02-01 00:00:00,12.538385034226192,0,12.538385034226192,0,0,,
157884,SAO CIRIACO,EOL.CV.PI.048515-2.01,954364,SAO CIRIACO,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,PI,Operação Normal,Não,Não,50%,48.4,24.9,1,1,34683,VENTOS DE SAO CIRIACO I5,VENTOS DE SAO CIRIACO ENERGIAS RENOVAVEIS S/A,2022-09-21 00:00:00,2023-02-01 00:00:00,17.04808905952381,0,16.474625706845238,0,0,,
157885,SANTO ANTERO,EOL.CV.PE.035249-7.01,952483,SANTO ANTERO,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,PE,Operação Normal,Não,Não,50%,48.4,22.9,1,1,34777,VENTOS DE SANTO ANTERO I5,VENTOS DE SANTO ANTERO ENERGIAS RENOVAVEIS S.A,2022-07-14 00:00:00,2023-02-01 00:00:00,14.722212058035714,0,14.466468803571429,0,0,,
157907,SAO CRISPIM I,EOL.CV.PI.048704-0.01,954363,SAO CRISPIM I,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,PI,Operação Normal,Não,Não,50%,48.4,25.1,1,1,34834,VENTOS DE SAO CRISPIM I I5,VENTOS DE SAO CRISPIM I ENERGIAS RENOVAVEIS S/A,2022-10-06 00:00:00,2023-02-01 00:00:00,16.664110450892856,0,16.80667453422619,0,0,,
